,shape,cell.width,cell.length,Acrobeles_emmatus_MB04,Acrobeles_emmatus_MB05,Acrobeles_emmatus_MB06,Acrobeles_emmatus_MB07,Acrobeles_emmatus_MB20,Acrobeles_emmatus_MB36,Acrobeles_mariannae_MB02,Acrobeles_mariannae_MB11,Acrobeles_mariannae_MB12,Acrobeles_mariannae_MB19,Acrobeles_mariannae_MB35,Acrobeles_mariannae_MB37,Acrobeles_sp_MB10,Acrobeles_sp_MB33,Acrobeloides_sp_MB26,Acrobeloides_sp_MB39,Acrobeloides_sp_MB40,Cervidellus_sp_MB03,Cervidellus_sp_MB24,Mesorhabditis_sp_MB16,Mesorhabditis_sp_MB17,Mesorhabditis_sp_MB18,Mesorhabditis_sp_MB27,Mesorhabditis_sp_MB28,PC_sample_A_PC1,PC_sample_E_PC4,PC_sample_F_PC5,PC_sample_G_PC3,PC_sample_M_PC2,Stegelleta_sp_MB01,Stegelleta_sp_MB14,Stegelleta_sp_MB15,Stegelleta_sp_MB31,Stegelleta_sp_MB32,Stegelleta_sp_MB38,Stegelletina_sp_MB09,Stegelletina_sp_MB13,Stegelletina_sp_MB21,Stegelletina_sp_MB29,Stegelletina_sp_MB30,Stegelletina_sp_MB34,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Domibacillus mangrovi,rod,0.8,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Domibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Domibacillus;Domibacillus mangrovi
Domibacillus robiginosus,rod,0.9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Domibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Domibacillus;Domibacillus robiginosus
Lederbergia lenta,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Lederbergia,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Lederbergia;Lederbergia lenta
Mesobacillus foraminis,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus foraminis
Metabacillus litoralis,rod,0.9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Metabacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus litoralis
Neobacillus bataviensis,rod,NA,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus bataviensis
Neobacillus cucumis,rod,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus cucumis
Neobacillus drentensis,rod,NA,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1744,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus drentensis
Neobacillus novalis,rod,NA,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus novalis
Neobacillus soli,rod,NA,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus soli
Niallia nealsonii,rod,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Niallia,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Niallia;Niallia nealsonii
Peribacillus acanthi,rod,0.75,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus acanthi
Peribacillus frigoritolerans,rod,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8556,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus frigoritolerans
Peribacillus psychrosaccharolyticus,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus psychrosaccharolyticus
Peribacillus simplex,rod,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,624,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus simplex
Priestia aryabhattai,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia aryabhattai
Priestia megaterium,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia megaterium
Psychrobacillus lasiicapitis,rod,0.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Psychrobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Psychrobacillus;Psychrobacillus lasiicapitis
Psychrobacillus psychrodurans,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Psychrobacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Psychrobacillus;Psychrobacillus psychrodurans
Terribacillus saccharophilus,rod,0.85,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillaceae,Terribacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Terribacillus;Terribacillus saccharophilus
Exiguobacterium alkaliphilum,rod,0.8,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillales_Incertae_sedis,Exiguobacterium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium;Exiguobacterium alkaliphilum
Exiguobacterium mexicanum,rod,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15412,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillales_Incertae_sedis,Exiguobacterium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium;Exiguobacterium mexicanum
Exiguobacterium oxidotolerans,rod,0.65,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillales_Incertae_sedis,Exiguobacterium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium;Exiguobacterium oxidotolerans
Exiguobacterium undae,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Bacillales_Incertae_sedis,Exiguobacterium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium;Exiguobacterium undae
Chryseomicrobium palamuruense,rod,0.65,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Chryseomicrobium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Chryseomicrobium;Chryseomicrobium palamuruense
Paenisporosarcina indica,rod,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Paenisporosarcina,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Paenisporosarcina;Paenisporosarcina indica
Paenisporosarcina quisquiliarum,rod,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Paenisporosarcina,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Paenisporosarcina;Paenisporosarcina quisquiliarum
Planococcus glaciei,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,249,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Planococcus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus;Planococcus glaciei
Planococcus halotolerans,rod,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Planococcus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus;Planococcus halotolerans
Planococcus salinarum,rod,0.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Planococcus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus;Planococcus salinarum
Planomicrobium mcmeekinii,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Planomicrobium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planomicrobium;Planomicrobium mcmeekinii
Planomicrobium okeanokoites,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,276,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Planomicrobium,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planomicrobium;Planomicrobium okeanokoites
Sporosarcina luteola,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Caryophanaceae,Sporosarcina,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Sporosarcina;Sporosarcina luteola
Cohnella cellulosilytica,rod,0.35,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella cellulosilytica
Cohnella luojiensis,rod,0.5,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella luojiensis
Cohnella lupini,rod,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella lupini
Paenibacillus aceris,rod,0.3,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus aceris
Paenibacillus aceti,rod,0.25,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus aceti
Paenibacillus aestuarii,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus aestuarii
Paenibacillus agarexedens,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus agarexedens
Paenibacillus alkaliterrae,rod,0.45,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus alkaliterrae
Paenibacillus antri,rod,0.5,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus antri
Paenibacillus borealis,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus borealis
Paenibacillus catalpae,rod,0.65,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus catalpae
Paenibacillus esterisolvens,rod,0.85,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus esterisolvens
Paenibacillus eucommiae,rod,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus eucommiae
Paenibacillus gansuensis,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus gansuensis
Paenibacillus harenae,rod,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus harenae
Paenibacillus kobensis,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus kobensis
Paenibacillus lacus,rod,0.75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,528,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus lacus
Paenibacillus lautus,rod,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus lautus
Paenibacillus marchantiophytorum,rod,0.5,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus marchantiophytorum
Paenibacillus nebraskensis,rod,0.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus nebraskensis
Paenibacillus paeoniae,rod,0.95,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus paeoniae
Paenibacillus periandrae,rod,1,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus periandrae
Paenibacillus prosopidis,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus prosopidis
Paenibacillus qinlingensis,rod,0.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus qinlingensis
Paenibacillus sepulcri,rod,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sepulcri
Paenibacillus solani,rod,0.55,2.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus solani
Paenibacillus translucens,rod,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus translucens
Paenibacillus wynnii,rod,0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus wynnii
Paenibacillus xanthanilyticus,rod,0.65,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,Bacillati,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus xanthanilyticus
